MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.3406953859610759,0.874272062117366,0.8333333333333336,40,squared_error,3,2.75,10
0.13951454187623,0.8193220845154547,1.0,190,squared_error,18,4.25,6
0.5138858517384649,0.4970882484694639,0.5000000000000001,130,squared_error,1,0.75,15
0.1539470806910124,0.8096162460803344,1.0,170,squared_error,17,4.25,13
0.3824622785917341,0.6486486486486486,1.0,180,absolute_error,17,6.75,14
0.1769079378963481,0.7943855457667613,1.0,200,squared_error,19,4.25,1
0.2628471462934617,0.8470957144990295,0.8333333333333336,130,squared_error,3,2.5,17
0.1957139733216707,0.7821412572793788,1.0,30,poisson,6,9.25,10
0.3295429696041986,0.6723906226668658,1.0,190,absolute_error,8,8.25,2
0.243166411546031,0.6997162908765119,1.0,90,squared_error,8,5.5,4
0.1983380712879948,0.7806480513662835,1.0,80,squared_error,13,6.0,17
0.3004592171441067,0.4403464237718382,0.8333333333333336,10,poisson,1,5.5,9
0.2344194183249508,0.7607884127221144,1.0,190,squared_error,9,3.5,5
0.5305051388585174,0.5275496490966104,0.5000000000000001,40,squared_error,1,0.25,19
0.1863109556090094,0.8238017022547409,1.0,120,poisson,5,6.5,10
0.3367592390115898,0.5244139166791101,0.8333333333333336,150,poisson,2,6.25,9
0.1642247977257817,0.802598178288786,1.0,180,poisson,19,0.5,6
0.1546031051825935,0.8100642078542631,1.0,190,squared_error,10,3.75,2
0.553247321233326,0.4454233238763626,0.5000000000000001,160,squared_error,1,4.5,8
0.173409140607916,0.7966253546364045,1.0,180,poisson,10,1.25,10
0.3743713098622348,0.6520830222487681,1.0,40,absolute_error,5,9.5,16
0.4524382243603761,0.5188890548006571,1.0,190,poisson,1,2.75,14
0.2027115678985349,0.79154845453188,1.0,200,squared_error,9,5.0,5
0.1994314454406297,0.7799014484097357,1.0,140,poisson,5,6.0,3
0.1856549311174284,0.7887113632969988,1.0,60,squared_error,20,6.0,3
0.2121145856111962,0.7348066298342542,1.0,100,poisson,6,3.5,2
0.3553465996063853,0.660594295953412,1.0,110,absolute_error,12,3.5,11
