MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.342366031596074,0.6793928779918271,1.0,40,squared_error,3,2.75,10
0.5976801553561119,0.8741389375364856,0.0,190,squared_error,18,4.25,6
0.1891880543746391,0.6010507880910683,0.0,130,squared_error,1,0.75,15
0.6188894137406182,0.8743724460011675,0.0,170,squared_error,17,4.25,13
0.0931611819660945,0.8756567425569176,0.0,180,absolute_error,17,6.75,14
0.6149635228048076,0.8743724460011675,0.0,200,squared_error,19,4.25,1
0.2822757570986196,0.7663747810858144,1.0,130,squared_error,3,2.5,17
0.6052800083976276,0.8742556917688266,0.0,30,poisson,6,9.25,10
0.1154673804650186,0.8748394629305313,0.0,190,absolute_error,8,8.25,2
0.7271348344092794,0.8352597781669584,0.0,90,squared_error,8,5.5,4
0.6137931034482759,0.8725043782837127,0.0,80,squared_error,13,6.0,17
0.7145698840077678,0.8753064798598948,0.0,10,poisson,1,5.5,9
0.8917545793313388,0.8307063631056626,0.0,190,squared_error,9,3.5,5
0.1983939537080774,0.7050788091068301,1.0,40,squared_error,1,0.25,19
0.6464703721198761,0.8747227086981902,0.0,120,poisson,5,6.5,10
0.6424237652863065,0.8737886748394629,0.0,150,poisson,2,6.25,9
0.6244948302104655,0.8744892002335085,0.0,180,poisson,19,0.5,6
0.7876712328767123,0.8481027437244599,0.0,190,squared_error,10,3.75,2
0.3028971815462131,0.6980735551663747,1.0,160,squared_error,1,4.5,8
0.7487954652810581,0.8565090484530063,0.0,180,poisson,10,1.25,10
0.1115309924946202,0.8749562171628721,0.0,40,absolute_error,5,9.5,16
0.6108329396945362,0.867483946293053,0.0,190,poisson,1,2.75,14
0.7538077992966986,0.8453006421482779,0.0,200,squared_error,9,5.0,5
0.633496037369443,0.8716870986573262,0.0,140,poisson,5,6.0,3
0.5848475305726132,0.8740221833041447,1.0,60,squared_error,20,6.0,3
0.676103500761035,0.8633975481611208,0.0,100,poisson,6,3.5,2
0.1135569201700519,0.8749562171628721,0.0,110,absolute_error,12,3.5,11
0.6265312549204849,0.8744892002335085,0.0,60,squared_error,17,1.5,18
0.1839185430115991,0.819614711033275,1.0,120,absolute_error,2,2.5,11
0.1055896709179656,0.875189725627554,0.0,170,absolute_error,13,8.0,18
0.8242219073111846,0.8502043199065965,0.0,30,squared_error,11,6.75,1
0.0935233296593712,0.7748978400467017,0.0,10,squared_error,1,6.75,5
0.6481446491366188,0.8658493870402801,0.0,150,squared_error,12,1.5,1
0.5715477877499606,0.8737886748394629,1.0,20,squared_error,16,2.25,3
0.3581903112370755,0.7821366024518388,1.0,50,squared_error,4,4.5,7
0.615724557812418,0.8743724460011675,0.0,150,squared_error,14,5.5,18
0.3197029339211672,0.6741389375364856,1.0,120,squared_error,1,4.75,3
0.0933501285886737,0.8756567425569176,0.0,140,absolute_error,8,6.25,14
0.6105442712433736,0.8742556917688266,0.0,80,squared_error,16,9.25,20
0.1036582165538235,0.875189725627554,0.0,160,absolute_error,1,7.0,9
0.2319844643888101,0.8173963806187975,1.0,50,absolute_error,9,2.0,5
0.1593659791109011,0.823934617629889,0.0,110,absolute_error,4,2.5,18
0.625675746601585,0.8744892002335085,0.0,70,poisson,16,4.5,14
0.6751692646827271,0.8678342089900758,0.0,180,poisson,12,1.25,11
0.0603579488794415,0.8770577933450088,1.0,10,absolute_error,5,8.5,19
0.5550044612396997,0.873671920607122,1.0,30,squared_error,20,3.75,19
0.7474938329921796,0.7921774664331581,0.0,100,squared_error,6,3.75,1
