MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.5856669677807891,0.7300034928396787,0.0,40,squared_error,3,2.75,10
0.714619090635351,0.659448131330772,1.0,190,squared_error,18,4.25,6
0.5048931044866005,0.561648620328327,0.0,130,squared_error,1,0.75,15
0.6836043360433606,0.6632902549772965,1.0,170,squared_error,17,4.25,13
0.485471243601325,0.6926301082780301,1.0,180,absolute_error,17,6.75,14
0.7210930442637763,0.6584002794271743,1.0,200,squared_error,19,4.25,1
0.484718458295694,0.78239608801956,0.0,130,squared_error,3,2.5,17
0.6767539897621198,0.6643381068808942,1.0,30,poisson,6,9.25,10
0.5164859981933154,0.6877401327279078,1.0,190,absolute_error,8,8.25,2
0.6237579042457093,0.7170799860286413,0.0,90,squared_error,8,5.5,4
0.714619090635351,0.659448131330772,1.0,80,squared_error,13,6.0,17
0.7511291779584461,0.6545581557806497,0.0,10,poisson,1,5.5,9
0.7165763324299911,0.6744673419490046,0.0,190,squared_error,9,3.5,5
0.3566696778078892,0.6255675864477821,0.0,40,squared_error,1,0.25,19
0.7408912978018671,0.6580509954593085,0.0,120,poisson,5,6.5,10
0.7006925624811804,0.6419839329374782,1.0,150,poisson,2,6.25,9
0.7171785606744956,0.659098847362906,1.0,180,poisson,19,0.5,6
0.7441282746160798,0.6556060076842474,1.0,190,squared_error,10,3.75,2
0.3818127070159591,0.5857492141110724,0.0,160,squared_error,1,4.5,8
0.7416440831074977,0.6559552916521132,1.0,180,poisson,10,1.25,10
0.5252183077386331,0.7422284317149842,1.0,40,absolute_error,5,9.5,16
0.5057964468533575,0.6234718826405868,1.0,190,poisson,1,2.75,14
0.7447305028605844,0.6604959832343696,0.0,200,squared_error,9,5.0,5
0.737127371273713,0.6542088718127838,0.0,140,poisson,5,6.0,3
0.7400632339656732,0.6559552916521132,1.0,60,squared_error,20,6.0,3
0.6485245408009636,0.6409360810338806,1.0,100,poisson,6,3.5,2
0.5027100271002711,0.6898358365351029,1.0,110,absolute_error,12,3.5,11
0.7331376091538694,0.6570031435557108,1.0,60,squared_error,17,1.5,18
0.425022583559169,0.6315054139015019,0.0,120,absolute_error,2,2.5,11
0.5108401084010842,0.6887879846315055,1.0,170,absolute_error,13,8.0,18
0.7358476362541404,0.6566538595878448,1.0,30,squared_error,11,6.75,1
0.3227943390545016,0.7715682850157178,0.0,10,squared_error,1,6.75,5
0.726287262872629,0.6577017114914425,1.0,150,squared_error,12,1.5,1
0.8070611261668172,0.6475724764233322,0.0,20,squared_error,16,2.25,3
0.2680668473351402,0.8952148096402375,0.0,50,squared_error,4,4.5,7
0.714543812104788,0.659448131330772,1.0,150,squared_error,14,5.5,18
0.3176753989762119,0.4289207125392944,0.0,120,squared_error,1,4.75,3
0.4330773863294189,0.7013622074746769,1.0,140,absolute_error,8,6.25,14
0.7476663655525445,0.6549074397485155,0.0,80,squared_error,16,9.25,20
0.4043209876543211,0.6489696122947957,1.0,160,absolute_error,1,7.0,9
0.4906654622101778,0.6919315403422983,1.0,50,absolute_error,9,2.0,5
0.4993977717554954,0.7174292699965071,1.0,110,absolute_error,4,2.5,18
0.7692713038241494,0.6524624519734543,0.0,70,poisson,16,4.5,14
0.8090183679614578,0.6475724764233322,0.0,180,poisson,12,1.25,11
0.3832429990966576,0.7104435906391897,1.0,10,absolute_error,5,8.5,19
0.727341162300512,0.6577017114914425,1.0,30,squared_error,20,3.75,19
0.2081451370069257,0.7981138665735242,0.0,100,squared_error,6,3.75,1
0.4667268894911172,0.6957736639888229,1.0,100,absolute_error,13,3.25,13
0.7348690153568204,0.6566538595878448,1.0,100,poisson,16,4.75,11
0.8118036735922914,0.6472231924554662,0.0,20,squared_error,16,7.0,10
0.7311803673592292,0.6570031435557108,1.0,180,poisson,18,8.75,3
0.7665612767238784,0.6528117359413202,0.0,120,poisson,18,2.75,2
0.704607046070461,0.6604959832343696,1.0,170,poisson,14,10.0,2
0.4704908160192714,0.6950750960530911,1.0,60,absolute_error,17,9.0,5
0.8209123757904249,0.6461753405518686,0.0,10,poisson,11,3.75,2
0.4661246612466124,0.6957736639888229,1.0,140,absolute_error,17,1.75,13
