MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.3835222162259398,0.7492223019861212,0.0,40,squared_error,3,2.75,10
0.7260298614858788,0.2230198612108159,0.6666666666666666,190,squared_error,18,4.25,6
0.128020627211129,0.8504426896386695,0.3333333333333333,130,squared_error,1,0.75,15
0.7405408646639083,0.2163196937066283,0.6666666666666666,170,squared_error,17,4.25,13
0.5983090483899982,0.2840392438382388,0.6666666666666666,180,absolute_error,17,6.75,14
0.7293278167536127,0.2213448193347691,0.6666666666666666,200,squared_error,19,4.25,1
0.3333932961563829,0.819813352476669,0.0,130,squared_error,3,2.5,17
0.7224920549259459,0.2244556113902847,0.6666666666666666,30,poisson,6,9.25,10
0.6225939917251304,0.2727925340990667,0.6666666666666666,190,absolute_error,8,8.25,2
0.7033039515500389,0.2512562814070351,0.6666666666666666,90,squared_error,8,5.5,4
0.755471607603286,0.2098588178990189,0.6666666666666666,80,squared_error,13,6.0,17
0.7689632427894705,0.2038765254845656,1.0,10,poisson,1,5.5,9
0.7483959944834202,0.2129696099545345,0.6666666666666666,190,squared_error,9,3.5,5
0.1744918150746536,0.7602297200287151,0.6666666666666666,40,squared_error,1,0.25,19
0.7713617557114588,0.2029193586982531,1.0,120,poisson,5,6.5,10
0.7253702704323319,0.2232591529073941,0.6666666666666666,150,poisson,2,6.25,9
0.7123583378305451,0.2292414453218473,0.6666666666666666,180,poisson,19,0.5,6
0.7354440247046831,0.2187126106724096,0.6666666666666666,190,squared_error,10,3.75,2
0.4657912094501408,0.6238334529791817,0.3333333333333333,160,squared_error,1,4.5,8
0.7116987467769982,0.2294807370184254,0.6666666666666666,180,poisson,10,1.25,10
0.6174371889428554,0.2749461593682699,0.6666666666666666,40,absolute_error,5,9.5,16
0.7149367392216824,0.2280449868389567,0.6666666666666666,190,poisson,1,2.75,14
0.7377825748036216,0.217516152189519,0.6666666666666666,200,squared_error,9,5.0,5
0.7479162918990225,0.2129696099545345,0.6666666666666666,140,poisson,5,6.0,3
0.7480961803681716,0.2129696099545345,0.6666666666666666,60,squared_error,20,6.0,3
0.7209929843497032,0.2251734864800191,0.6666666666666666,100,poisson,6,3.5,2
0.6235533968939257,0.2723139507059104,0.6666666666666666,110,absolute_error,12,3.5,11
0.7754991905018889,0.2010050251256281,1.0,60,squared_error,17,1.5,18
0.6673862205432632,0.2507776980138789,0.6666666666666666,120,absolute_error,2,2.5,11
0.6099418360616418,0.2785355348169418,0.6666666666666666,170,absolute_error,13,8.0,18
0.7515740241050548,0.2115338597750658,0.6666666666666666,30,squared_error,11,6.75,1
0.6402230617017449,0.1856903565446279,0.6666666666666666,10,squared_error,1,6.75,5
0.7569107153564789,0.2091409428092845,0.6666666666666666,150,squared_error,12,1.5,1
0.7142171853450859,0.2282842785355348,0.6666666666666666,20,squared_error,16,2.25,3
0.3566588714996702,0.7575975113663557,0.3333333333333333,50,squared_error,4,4.5,7
0.7314265155603524,0.2203876525484565,0.6666666666666666,150,squared_error,14,5.5,18
0.5260538466150986,0.5783680306293372,0.3333333333333333,120,squared_error,1,4.75,3
0.6313485638903878,0.2687245752572385,0.6666666666666666,140,absolute_error,8,6.25,14
0.7367032439887269,0.2179947355826752,0.6666666666666666,80,squared_error,16,9.25,20
0.5949511302992144,0.2854749940177076,0.6666666666666666,160,absolute_error,1,7.0,9
0.6399232475864963,0.2648959081119885,0.6666666666666666,50,absolute_error,9,2.0,5
0.6126401630988786,0.2773390763340512,0.6666666666666666,110,absolute_error,4,2.5,18
0.7049229477723811,0.2325915290739411,0.6666666666666666,70,poisson,16,4.5,14
0.7260898243089284,0.2227805695142378,0.6666666666666666,180,poisson,12,1.25,11
0.5499790130119325,0.3072505384063173,0.6666666666666666,10,absolute_error,5,8.5,19
0.7051028362415303,0.2325915290739411,0.6666666666666666,30,squared_error,20,3.75,19
0.4458235893745877,0.6743240009571668,0.3333333333333333,100,squared_error,6,3.75,1
0.5679678599268453,0.2983967456329265,0.6666666666666666,100,absolute_error,13,3.25,13
0.7193140253043113,0.2258913615697535,0.6666666666666666,100,poisson,16,4.75,11
0.6757810157702223,0.2467097391720507,0.6666666666666666,20,squared_error,16,7.0,10
0.7606883732086105,0.2074659009332376,1.0,180,poisson,18,8.75,3
0.7247706422018348,0.2234984446039722,0.6666666666666666,120,poisson,18,2.75,2
0.7182946573124662,0.2263699449629097,0.6666666666666666,170,poisson,14,10.0,2
0.624932541824069,0.2715960756161761,0.6666666666666666,60,absolute_error,17,9.0,5
0.7898303052107692,0.1950227327111749,1.0,10,poisson,11,3.75,2
0.6335072255201775,0.267767408470926,0.6666666666666666,140,absolute_error,17,1.75,13
0.6185165197577502,0.2744675759751136,0.6666666666666666,70,absolute_error,18,4.0,7
0.7278287461773699,0.2220626944245034,0.6666666666666666,90,poisson,10,2.0,7
0.3032319961623793,0.7942091409428093,0.3333333333333333,120,squared_error,3,2.0,1
0.7518138753972536,0.2112945680784876,0.6666666666666666,140,squared_error,15,0.25,15
0.7378425376266715,0.217516152189519,0.6666666666666666,170,poisson,18,3.0,1
0.6234334712478263,0.2723139507059104,0.6666666666666666,200,absolute_error,18,0.5,15
0.7230317203333934,0.2242163196937066,0.6666666666666666,190,poisson,4,6.5,17
0.7449781135695869,0.2144053601340033,0.6666666666666666,100,squared_error,18,7.5,19
0.7256101217245307,0.2230198612108159,0.6666666666666666,40,poisson,12,3.0,13
0.5899742159860885,0.2878679109834888,0.6666666666666666,90,absolute_error,12,5.0,15
0.6399232475864963,0.2648959081119885,0.6666666666666666,10,absolute_error,11,5.25,7
0.6270912034538586,0.2706389088298636,0.6666666666666666,70,absolute_error,7,5.25,2
0.6367452179648617,0.3524766690595836,0.3333333333333333,30,squared_error,4,6.75,7
0.6595910535468009,0.3460157932519741,0.6666666666666666,30,squared_error,3,5.25,5
0.7253702704323319,0.2232591529073941,0.6666666666666666,90,poisson,16,8.0,10
0.5799604245367872,0.2926537449150514,0.6666666666666666,150,absolute_error,7,4.25,12
0.6163578581279606,0.2756640344580043,0.6666666666666666,140,absolute_error,18,4.75,14
0.7482760688373208,0.2390524048815506,1.0,160,squared_error,5,8.0,5
0.6907717215326497,0.2395309882747068,0.6666666666666666,40,squared_error,19,3.5,15
0.607423397493554,0.2797319932998325,0.6666666666666666,120,absolute_error,4,7.25,3
0.7292078911075132,0.2213448193347691,0.6666666666666666,100,poisson,20,3.0,6
0.59381183666127,0.2859535774108638,0.6666666666666666,130,absolute_error,17,8.0,14
0.6362055525574143,0.2665709499880354,0.6666666666666666,160,absolute_error,4,2.5,5
0.7263896384241769,0.2227805695142378,0.6666666666666666,160,squared_error,13,2.75,15
0.7371829465731246,0.2177554438860971,0.6666666666666666,100,poisson,3,4.5,11
0.7251903819631828,0.2232591529073941,0.6666666666666666,200,squared_error,12,0.75,16
0.7407807159561072,0.2163196937066283,0.6666666666666666,180,squared_error,13,1.0,12
0.7520537266894525,0.2112945680784876,0.6666666666666666,30,squared_error,9,9.75,6
0.7275888948851712,0.2223019861210816,0.6666666666666666,40,poisson,6,2.5,16
0.7006056245128021,0.2821249102656137,1.0,140,squared_error,6,7.0,3
0.7135575942915392,0.228762861928691,0.6666666666666666,60,poisson,2,6.0,12
0.5836781195658691,0.2907394113424263,0.6666666666666666,80,absolute_error,3,8.5,12
0.7385021286802183,0.2172768604929409,0.6666666666666666,160,squared_error,18,5.75,10
0.6174371889428554,0.2749461593682699,0.6666666666666666,120,absolute_error,19,2.5,17
0.6315884151825868,0.2687245752572385,0.6666666666666666,180,absolute_error,10,1.5,9
0.3861605804401271,0.7396506341229959,0.3333333333333333,140,squared_error,6,1.25,5
0.7215926125802002,0.2249341947834409,0.6666666666666666,150,squared_error,13,6.25,5
0.6072435090244049,0.2797319932998325,0.6666666666666666,110,absolute_error,12,4.75,17
0.6237932481861246,0.2720746590093323,0.6666666666666666,130,absolute_error,9,9.75,8
0.699766144990106,0.2352237377363005,0.6666666666666666,190,poisson,11,7.25,4
0.5499790130119325,0.3072505384063173,0.6666666666666666,40,absolute_error,7,6.25,2
0.6598908676620495,0.2546063651591289,0.6666666666666666,30,absolute_error,20,4.5,20
0.629909456137195,0.2694424503469729,0.6666666666666666,30,absolute_error,13,9.5,13
0.7551118306649877,0.2098588178990189,0.6666666666666666,80,poisson,20,6.25,5
0.6180967799964022,0.2747068676716918,0.6666666666666666,110,absolute_error,10,4.5,15
0.7709420159501108,0.2029193586982531,1.0,20,poisson,13,0.0,2
0.6141991964981711,0.4833692270878201,0.3333333333333333,40,squared_error,5,4.75,19
0.5649697187743599,0.2998324958123953,0.6666666666666666,20,absolute_error,5,3.0,9
0.7498351022366133,0.2122517348648001,0.6666666666666666,100,squared_error,16,7.25,6
0.409066378845116,0.6922708782005265,0.3333333333333333,80,squared_error,2,4.5,15
0.783294357498351,0.1976549413735343,1.0,10,squared_error,14,1.25,18
0.2155663488637045,0.8284278535534818,0.3333333333333333,50,squared_error,1,2.0,14
