MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.661307311644176,0.8340111845449923,0.0,40,squared_error,3,2.75,10
0.4679531768587157,0.8684544992374172,0.0,190,squared_error,18,4.25,6
0.683625812349703,0.7257244534824606,0.0,130,squared_error,1,0.75,15
0.4441838742373353,0.8675648195221148,0.0,170,squared_error,17,4.25,13
0.2969970387741718,0.8600660904931368,0.0,180,absolute_error,17,6.75,14
0.4514975058131447,0.867819013726487,0.0,200,squared_error,19,4.25,1
0.6351332551622713,0.7885104219623793,0.0,130,squared_error,3,2.5,17
0.4180495657531252,0.8665480427046264,0.0,30,poisson,6,9.25,10
0.2604487548939722,0.857142857142857,0.0,190,absolute_error,8,8.25,2
0.4413021444044757,0.8675648195221148,0.0,90,squared_error,8,5.5,4
0.4512192698292824,0.867819013726487,0.0,80,squared_error,13,6.0,17
0.5010433849394837,0.8694712760549058,0.0,10,poisson,1,5.5,9
0.4518751117912435,0.8679461108286731,0.0,190,squared_error,9,3.5,5
0.6829103483911999,0.8453228266395526,0.0,40,squared_error,1,0.25,19
0.4660850209670688,0.8684544992374172,0.0,120,poisson,5,6.5,10
0.4520142297831747,0.8679461108286731,0.0,150,poisson,2,6.25,9
0.458095673430451,0.8680732079308593,0.0,180,poisson,19,0.5,6
0.4438857642546258,0.8675648195221148,0.0,190,squared_error,10,3.75,2
0.5532126319136674,0.7522877478393493,0.0,160,squared_error,1,4.5,8
0.4447800942027546,0.867691916624301,0.0,180,poisson,10,1.25,10
0.1838344893375996,0.8485002541942044,0.0,40,absolute_error,5,9.5,16
0.4404674364528887,0.8674377224199288,0.0,190,poisson,1,2.75,14
0.4444422362223503,0.8675648195221148,0.0,200,squared_error,9,5.0,5
0.4652503130154819,0.8683274021352313,0.0,140,poisson,5,6.0,3
0.4747103364668005,0.8687086934417896,0.0,60,squared_error,20,6.0,3
0.473835880517519,0.8687086934417896,0.0,100,poisson,6,3.5,2
0.26378758670032,0.8573970513472293,0.0,110,absolute_error,12,3.5,11
0.4900530635769223,0.8692170818505337,0.0,60,squared_error,17,1.5,18
0.2815549416698134,0.858922216573462,0.0,120,absolute_error,2,2.5,11
0.2197865532523799,0.8530757498729029,0.0,170,absolute_error,13,8.0,18
0.4316433809646839,0.8671835282155567,0.0,30,squared_error,11,6.75,1
