MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.4394466796256951,0.8371614129573896,0.0,40,squared_error,3,2.75,10
0.2012115184666154,0.8515761127831459,0.6666666666666665,190,squared_error,18,4.25,6
0.861850730075494,0.6322667511484239,0.0,130,squared_error,1,0.75,15
0.2006690475114144,0.8516553144305402,0.6666666666666665,170,squared_error,17,4.25,13
0.1475068939017223,0.8548233803263108,0.6666666666666665,180,absolute_error,17,6.75,14
0.1945662492654039,0.8519721210201172,0.6666666666666665,200,squared_error,19,4.25,1
0.5230776185525068,0.8032631078726439,0.3333333333333332,130,squared_error,3,2.5,17
0.2070882871479589,0.8512593061935688,0.6666666666666665,30,poisson,6,9.25,10
0.1621536096921477,0.855773800095042,0.6666666666666665,190,absolute_error,8,8.25,2
0.3975860042493559,0.8450023760494219,0.0,90,squared_error,8,5.5,4
0.2105239365308982,0.8501504831300492,0.6666666666666665,80,squared_error,13,6.0,17
0.1836264183355183,0.8526057341992713,0.6666666666666665,10,poisson,1,5.5,9
0.3889064689661408,0.842943133217171,0.3333333333333332,190,squared_error,9,3.5,5
0.9500926721215136,0.5352447330904483,0.3333333333333332,40,squared_error,1,0.25,19
0.2070882871479589,0.8499128781878664,0.6666666666666665,120,poisson,5,6.5,10
0.2781067763663488,0.7677807698400128,0.6666666666666665,150,poisson,2,6.25,9
0.1839880656389855,0.8526057341992713,0.6666666666666665,180,poisson,19,0.5,6
0.3631843045070295,0.8495960715982893,0.6666666666666665,190,squared_error,10,3.75,2
0.806066633515664,0.6299699033739902,0.3333333333333332,160,squared_error,1,4.5,8
0.2875548121694317,0.8441311579280849,0.6666666666666665,180,poisson,10,1.25,10
0.1730030287961665,0.8532393473784254,0.6666666666666665,40,absolute_error,5,9.5,16
0.3767912842999864,0.533343893552986,0.3333333333333332,190,poisson,1,2.75,14
0.3719542516161114,0.8481704419451925,0.6666666666666665,200,squared_error,9,5.0,5
0.2000361647303467,0.8446855694598447,0.6666666666666665,140,poisson,5,6.0,3
0.1880113918900592,0.8523681292570886,0.6666666666666665,60,squared_error,20,6.0,3
0.248496903394964,0.8263107872643751,0.6666666666666665,100,poisson,6,3.5,2
0.1541521631029339,0.8544273720893395,0.6666666666666665,110,absolute_error,12,3.5,11
0.1985443696035441,0.8517345160779344,0.6666666666666665,60,squared_error,17,1.5,18
0.5202296460377018,0.8034215111674323,0.3333333333333332,120,absolute_error,2,2.5,11
0.1498123954613263,0.8546649770315223,0.6666666666666665,170,absolute_error,13,8.0,18
0.2809095429682202,0.8472992238238555,0.6666666666666665,30,squared_error,11,6.75,1
0.7548483341621085,0.5148107080627278,0.3333333333333332,10,squared_error,1,6.75,5
0.2611545590163194,0.849833676540472,0.6666666666666665,150,squared_error,12,1.5,1
0.2369241896840107,0.8497544748930778,0.6666666666666665,20,squared_error,16,2.25,3
0.2135075267845034,0.87541580864882,0.3333333333333332,50,squared_error,4,4.5,7
0.1971429863026083,0.8518137177253288,0.6666666666666665,150,squared_error,14,5.5,18
0.7970706568419149,0.5695390464121654,0.3333333333333332,120,squared_error,1,4.75,3
0.1645043171646851,0.8537937589101854,0.6666666666666665,140,absolute_error,8,6.25,14
0.2007594593372813,0.8516553144305402,0.6666666666666665,80,squared_error,16,9.25,20
0.2698793002124678,0.7830666877871061,0.6666666666666665,160,absolute_error,1,7.0,9
0.2716423308168708,0.8489624584191352,0.6666666666666665,50,absolute_error,9,2.0,5
0.1723701460150988,0.9282433074607952,0.3333333333333332,110,absolute_error,4,2.5,18
0.1989964287328783,0.8517345160779344,0.6666666666666665,70,poisson,16,4.5,14
0.2171692057321097,0.8505464913670205,0.6666666666666665,180,poisson,12,1.25,11
0.1593508430902762,0.8540313638523682,0.6666666666666665,10,absolute_error,5,8.5,19
0.2086704941006284,0.8511801045461747,0.6666666666666665,30,squared_error,20,3.75,19
