MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.4361317622168023,0.9047333333333334,0.0,40,squared_error,3,2.75,10
0.4324586406511709,0.9047333333333334,0.0,190,squared_error,18,4.25,6
0.5875819106109136,0.6319333333333332,0.0,130,squared_error,1,0.75,15
0.4328700302665217,0.9047333333333334,0.0,170,squared_error,17,4.25,13
0.2987570156621904,0.9047333333333334,0.0,180,absolute_error,17,6.75,14
0.4328112603214715,0.9047333333333334,0.0,200,squared_error,19,4.25,1
0.4257882518879845,0.9047333333333334,0.0,130,squared_error,3,2.5,17
0.4309893920249184,0.9047333333333334,0.0,30,poisson,6,9.25,10
0.2969351473656372,0.9047333333333334,0.0,190,absolute_error,8,8.25,2
0.419117863124798,0.9047333333333334,0.0,90,squared_error,8,5.5,4
0.4328406452939967,0.9047333333333334,0.0,80,squared_error,13,6.0,17
0.4438600099908907,0.9047333333333334,0.0,10,poisson,1,5.5,9
0.4382474802386059,0.9047333333333334,0.0,190,squared_error,9,3.5,5
0.8657694455055684,0.0733999999999999,0.0,40,squared_error,1,0.25,19
0.4282859745526138,0.9047333333333334,0.0,120,poisson,5,6.5,10
0.4337515794422732,0.9047333333333334,0.0,150,poisson,2,6.25,9
0.4290793688107902,0.9047333333333334,0.0,180,poisson,19,0.5,6
0.4358966824366019,0.9047333333333334,0.0,190,squared_error,10,3.75,2
0.4367194616673033,0.9047333333333334,0.0,160,squared_error,1,4.5,8
0.4339866592224736,0.9047333333333334,0.0,180,poisson,10,1.25,10
0.0,1.0,1.0,40,absolute_error,5,9.5,16
0.4412741324086862,0.9047333333333334,0.0,190,poisson,1,2.75,14
0.4287855190855396,0.9047333333333334,0.0,200,squared_error,9,5.0,5
0.4270811906790867,0.9047333333333334,0.0,140,poisson,5,6.0,3
0.4186183185918721,0.9047333333333334,0.0,60,squared_error,20,6.0,3
0.4239076136463812,0.9047333333333334,0.0,100,poisson,6,3.5,2
0.2991977902500661,0.9047333333333334,0.0,110,absolute_error,12,3.5,11
0.4286679791954394,0.9047333333333334,0.0,60,squared_error,17,1.5,18
0.3011959683817695,0.9047333333333334,0.0,120,absolute_error,2,2.5,11
0.2990214804149158,0.9047333333333334,0.0,170,absolute_error,13,8.0,18
0.4428315359525138,0.9047333333333334,0.0,30,squared_error,11,6.75,1
0.4268461108988863,0.9047333333333334,0.0,10,squared_error,1,6.75,5
0.4339572742499485,0.9047333333333334,0.0,150,squared_error,12,1.5,1
0.4477388263641974,0.9047333333333334,0.0,20,squared_error,16,2.25,3
0.4336634245246981,0.9047333333333334,0.0,50,squared_error,4,4.5,7
0.4234668390585055,0.9047333333333334,0.0,150,squared_error,14,5.5,18
0.4276395051570626,0.9047333333333334,0.0,120,squared_error,1,4.75,3
0.2980517763215891,0.9047333333333334,0.0,140,absolute_error,8,6.25,14
0.4341923540301489,0.9047333333333334,0.0,80,squared_error,16,9.25,20
0.295700978519585,0.9047333333333334,0.0,160,absolute_error,1,7.0,9
0.299726719755517,0.9047333333333334,0.0,50,absolute_error,9,2.0,5
0.3018718227498457,0.9047333333333334,0.0,110,absolute_error,4,2.5,18
0.4400987335076842,0.9047333333333334,0.0,70,poisson,16,4.5,14
0.4299609179865417,0.9047333333333334,0.0,180,poisson,12,1.25,11
0.0,1.0,1.0,10,absolute_error,5,8.5,19
0.4304604625194675,0.9047333333333334,0.0,30,squared_error,20,3.75,19
0.4288736740031147,0.9047333333333334,0.0,100,squared_error,6,3.75,1
0.0,1.0,1.0,100,absolute_error,13,3.25,13
0.4348975933707502,0.9047333333333334,0.0,100,poisson,16,4.75,11
0.4430960007052393,0.9047333333333334,0.0,20,squared_error,16,7.0,10
0.4358672974640769,0.9047333333333334,0.0,180,poisson,18,8.75,3
0.4299609179865417,0.9047333333333334,0.0,120,poisson,18,2.75,2
0.4337809644147983,0.9047333333333334,0.0,170,poisson,14,10.0,2
0.2987570156621904,0.9047333333333334,0.0,60,absolute_error,17,9.0,5
0.4253180923275837,0.9047333333333334,0.0,10,poisson,11,3.75,2
0.0,1.0,1.0,140,absolute_error,17,1.75,13
0.3022538273926713,0.9047333333333334,0.0,70,absolute_error,18,4.0,7
0.4292556786459405,0.9047333333333334,0.0,90,poisson,10,2.0,7
0.4334283447444976,0.9047333333333334,0.0,120,squared_error,3,2.0,1
0.4359260674091269,0.9047333333333334,0.0,140,squared_error,15,0.25,15
0.4399518086450589,0.9047333333333334,0.0,170,poisson,18,3.0,1
0.2953189738767594,0.9047333333333334,0.0,200,absolute_error,18,0.5,15
0.4303429226293673,0.9047333333333334,0.0,190,poisson,4,6.5,17
0.4304016925744174,0.9047333333333334,0.0,100,squared_error,18,7.5,19
0.4322823308160207,0.9047333333333334,0.0,40,poisson,12,3.0,13
0.2971114572007875,0.9047333333333334,0.0,90,absolute_error,12,5.0,15
0.3232346977755576,0.9047333333333334,0.0,10,absolute_error,11,5.25,7
0.0,1.0,1.0,70,absolute_error,7,5.25,2
0.4232611442508301,0.9047333333333334,0.0,30,squared_error,4,6.75,7
0.4345743586729746,0.9047333333333334,0.0,30,squared_error,3,5.25,5
0.4380124004584055,0.9047333333333334,0.0,90,poisson,16,8.0,10
0.0,1.0,1.0,150,absolute_error,7,4.25,12
0.2959360582997855,0.9047333333333334,0.0,140,absolute_error,18,4.75,14
0.4378654755957802,0.9047333333333334,0.0,160,squared_error,5,8.0,5
0.4198818724104493,0.9047333333333334,0.0,40,squared_error,19,3.5,15
0.296288677970086,0.9047333333333334,0.0,120,absolute_error,4,7.25,3
0.4352208280685258,0.9047333333333334,0.0,100,poisson,20,3.0,6
0.2961123681349358,0.9047333333333334,0.0,130,absolute_error,17,8.0,14
0.3030178366783227,0.9047333333333334,0.0,160,absolute_error,4,2.5,5
0.4329581851840968,0.9047333333333334,0.0,160,squared_error,13,2.75,15
0.4389233346066821,0.9047333333333334,0.0,100,poisson,3,4.5,11
0.4279333548823131,0.9047333333333334,0.0,200,squared_error,12,0.75,16
0.4293438335635156,0.9047333333333334,0.0,180,squared_error,13,1.0,12
