MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.083867658373942,0.5187853834276891,1.0,40,squared_error,3,2.75,10
0.8602205693767632,0.0797735460627895,0.0,190,squared_error,18,4.25,6
0.1736342651962041,0.4024704065877509,1.0,130,squared_error,1,0.75,15
0.8638112336496537,0.0772002058672156,0.0,170,squared_error,17,4.25,13
0.8935624519107463,0.0597014925373134,0.0,180,absolute_error,17,6.75,14
0.8591946652987945,0.0802882141019043,0.0,200,squared_error,19,4.25,1
0.1059245960502693,0.5254760679361812,1.0,130,squared_error,3,2.5,17
0.6868427802000513,0.1950591868244981,0.4,30,poisson,6,9.25,10
0.8779174147217236,0.0689655172413793,0.0,190,absolute_error,8,8.25,2
0.845344960246217,0.0890375707668554,0.0,90,squared_error,8,5.5,4
0.8738137984098486,0.0715388574369532,0.0,80,squared_error,13,6.0,17
0.6806873557322389,0.1327843540916109,0.4,10,poisson,1,5.5,9
0.8586817132598102,0.0802882141019043,0.0,190,squared_error,9,3.5,5
0.1615798922800717,0.3901183736489964,1.0,40,squared_error,1,0.25,19
0.3906129776865862,0.4523932063818836,0.8,120,poisson,5,6.5,10
0.0779687099256219,0.6469377251672671,1.0,150,poisson,2,6.25,9
0.8489356245191074,0.0864642305712815,0.0,180,poisson,19,0.5,6
0.8414978199538343,0.0910962429233144,0.0,190,squared_error,10,3.75,2
0.2082585278276481,0.5445187853834276,1.0,160,squared_error,1,4.5,8
0.8389330597589125,0.0926402470406588,0.0,180,poisson,10,1.25,10
0.4698640677096691,0.3767370046320124,0.6,40,absolute_error,5,9.5,16
0.2123621441395229,0.8281008749356665,1.0,190,poisson,1,2.75,14
0.8414978199538343,0.0910962429233144,0.0,200,squared_error,9,5.0,5
0.4319056168248269,0.4112197632527019,0.6,140,poisson,5,6.0,3
0.8096947935368043,0.1111682964487905,0.0,60,squared_error,20,6.0,3
0.4352398050782251,0.4086464230571282,0.6,100,poisson,6,3.5,2
0.8956142600666838,0.0586721564590839,0.0,110,absolute_error,12,3.5,11
0.8733008463708644,0.0715388574369532,0.0,60,squared_error,17,1.5,18
0.0815593741985124,0.5218733916623778,1.0,120,absolute_error,2,2.5,11
0.8909976917158245,0.0612454966546577,0.0,170,absolute_error,13,8.0,18
0.8355988715055142,0.0946989191971178,0.0,30,squared_error,11,6.75,1
0.2849448576558092,0.3401955738548636,1.0,10,squared_error,1,6.75,5
0.854065144908951,0.0833762223365928,0.0,150,squared_error,12,1.5,1
0.8879199794819185,0.0627895007720021,0.0,20,squared_error,16,2.25,3
0.2692998204667863,0.5398867730313947,0.8,50,squared_error,4,4.5,7
0.8645806617081303,0.0772002058672156,0.0,150,squared_error,14,5.5,18
0.1695306488843293,0.514668039114771,1.0,120,squared_error,1,4.75,3
0.8566299051038727,0.0818322182192485,0.0,140,absolute_error,8,6.25,14
0.848422672480123,0.0869788986103962,0.0,80,squared_error,16,9.25,20
0.1095152603231598,0.4590838908903756,1.0,160,absolute_error,1,7.0,9
0.8761220825852784,0.0699948533196088,0.0,50,absolute_error,9,2.0,5
0.2969992305719415,0.5110653628409676,0.8,110,absolute_error,4,2.5,18
0.8414978199538343,0.0910962429233144,0.0,70,poisson,16,4.5,14
0.8694537060784816,0.074112197632527,0.0,180,poisson,12,1.25,11
0.3908694537060784,0.4523932063818836,0.8,10,absolute_error,5,8.5,19
0.8748397024878173,0.0710241893978383,0.0,30,squared_error,20,3.75,19
0.4021543985637343,0.4405558414822439,0.6,100,squared_error,6,3.75,1
0.8971531161836369,0.0576428203808543,0.0,100,absolute_error,13,3.25,13
