MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
0.9070714285714284,0.841343910405973,0.0,40,squared_error,3,2.75,10
0.9039285714285714,0.8420438637424172,0.0,190,squared_error,18,4.25,6
0.9012857142857144,0.8425104993000466,0.0,130,squared_error,1,0.75,15
0.9008571428571428,0.8427438170788614,0.0,170,squared_error,17,4.25,13
0.0,1.0,1.0,180,absolute_error,17,6.75,14
0.904,0.8420438637424172,0.0,200,squared_error,19,4.25,1
0.9030714285714286,0.842277181521232,0.0,130,squared_error,3,2.5,17
0.8823571428571428,0.8469435370975268,0.0,30,poisson,6,9.25,10
0.0,1.0,1.0,190,absolute_error,8,8.25,2
0.901,0.8425104993000466,0.0,90,squared_error,8,5.5,4
0.9025714285714286,0.842277181521232,0.0,80,squared_error,13,6.0,17
0.8760714285714286,0.84857676154923,0.0,10,poisson,1,5.5,9
0.9011428571428572,0.8425104993000466,0.0,190,squared_error,9,3.5,5
0.8975714285714286,0.8434437704153056,0.0,40,squared_error,1,0.25,19
0.9067142857142856,0.841343910405973,0.0,120,poisson,5,6.5,10
0.8984285714285715,0.843210452636491,0.0,150,poisson,2,6.25,9
0.9040714285714284,0.8420438637424172,0.0,180,poisson,19,0.5,6
0.8980714285714286,0.843210452636491,0.0,190,squared_error,10,3.75,2
0.9015,0.8425104993000466,0.0,160,squared_error,1,4.5,8
0.9022857142857142,0.842277181521232,0.0,180,poisson,10,1.25,10
0.0,1.0,1.0,40,absolute_error,5,9.5,16
0.9103571428571428,0.8406439570695288,0.0,190,poisson,1,2.75,14
0.894,0.8441437237517498,0.0,200,squared_error,9,5.0,5
0.8969285714285714,0.8434437704153056,0.0,140,poisson,5,6.0,3
0.8875714285714286,0.8457769482034531,0.0,60,squared_error,20,6.0,3
0.9157857142857144,0.8394773681754549,0.0,100,poisson,6,3.5,2
0.0,1.0,1.0,110,absolute_error,12,3.5,11
0.9086428571428572,0.8411105926271581,0.0,60,squared_error,17,1.5,18
0.7172857142857143,0.9906672888474102,0.0,120,absolute_error,2,2.5,11
